conceptType,conceptUri,broaderType,broaderUri
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/079079fd-7918-491b-8302-34bec3e10d5d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0799a646-288c-4fcd-a6fd-d97a41c1bf5b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da0795a7-6866-4afc-81ed-5e3aa398f058
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ba491f-2fd4-4bab-bf52-32934c6f0b9f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c10d5d87-36cf-42f5-8a12-e560fb5f4af8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07cacd8e-6aaf-4cab-abeb-28319f454606,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/354b948c-7eef-4ebc-bfd6-f60d7d5acb62
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07d29906-da74-4a35-b064-422877289c28,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0200e5e6-218d-4dae-b1ab-250382250ecb
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07d29906-da74-4a35-b064-422877289c28,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07dcecd9-b629-40cf-aea9-dbd62e77f841,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/63dd281f-f980-4c0f-b0fc-eb13a679ae90
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e1799a-82c2-4877-9b43-1499812c5619,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9449998-c1f5-478c-a103-2255398cf0b6
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a43729f-2a79-4dae-9faa-95520daae79f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72d1fa5d-1b7f-48e7-84e3-6e779841ddf1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfbde1b6-8e47-4b83-b430-3d5f7f38d69a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08040bcc-a824-4441-bfd0-738b2de965cf,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3035be48-c249-453f-bf11-cb27219448b8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/080b0153-36ae-43f6-b3c3-c1fe6fd8f1de,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08371fe9-c658-4f6a-966f-71dbb0ab683d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/39e43f7c-a95e-4583-be76-bb134ccce1ae
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08591546-e9bc-47fc-97b3-8663b3713a5f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/085c8851-2354-44ae-98de-367bdde8bf58,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/47f14289-3bcd-4575-9cc1-15c582d1da29
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/087521a5-830f-4b9f-80d7-ea38d34f461b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08759658-fffc-4951-bea0-1fb51d06eb89,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0880fb28-cded-4729-a254-927afbc7c974,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/088c1b82-a759-442e-bb78-128c3ee3a3a8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/088dd17a-9d92-4b93-9e4a-49587e015e06,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7a67428-3afb-4bbd-932b-f6718ca489c5
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/088fd519-b655-4f66-a9d2-5c991a7975a0,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2d44a9b-f28c-489e-9861-b654b5ded507
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0894fcfc-1fb2-4146-b32c-56f89b6fe409,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/089bab26-a854-40fb-8c04-5be4f693315a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72d1fa5d-1b7f-48e7-84e3-6e779841ddf1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08be1642-5cbe-485e-a1e5-3921ecaea755,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08cb2d27-1c86-4ea9-875b-9e84abcfdf58,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08cdc2d8-3b6d-491b-8c0e-f631855c8083,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/499323d7-8f52-4195-9766-f59e61118574
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08d0ca45-c99c-4384-8401-b2926a006a88,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05aa7c09-46e7-433f-a81b-92841f4551e7
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08edeccc-524f-40ff-8107-2ca973779c83,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/545f6585-58bc-4ca7-b1b4-1d33fb3664db
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08ee68b2-0a6d-4bdf-a870-a36c0dc8064e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7837ef5c-2c81-4a89-8227-b4d4f1f7331e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08ee68b2-0a6d-4bdf-a870-a36c0dc8064e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08ee9a78-5eb5-426c-b34e-9ef0e0f88cc5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fcbcdf4c-d079-4010-ab4b-8356fbfa5096
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08f09776-a8cd-4981-a5d2-21e01ecf078d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08f6ffcf-4d86-43fe-a94e-f216de331f98,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34dc9e73-c35e-46a4-a35d-4417b721437c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08f85a8c-c50c-4c97-b456-2fdda7f6a973,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0904fbfb-9afa-4439-a21b-c498ef2fa3f7,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0d0e472-fa68-4eed-8883-e26e1237971c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0904fbfb-9afa-4439-a21b-c498ef2fa3f7,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/138e45b0-8825-4647-97f9-60addea47f7e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/090ae6b3-12ab-4c72-b98a-17b790cf416e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8fa53f47-eca7-4d95-895c-ef70d1d43140
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/090ae6b3-12ab-4c72-b98a-17b790cf416e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fc1d2b4-9645-4fda-be99-abdf8e66c88d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09276365-d4a2-45d0-a5c6-3b25e306f6d9,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/092f44f6-8631-460c-a862-f79f5c15dc03,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b00e948c-19be-4951-8cff-60f88f1046e9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/092f44f6-8631-460c-a862-f79f5c15dc03,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094bc577-0389-4cbb-9c28-c0888c5942e8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094bc577-0389-4cbb-9c28-c0888c5942e8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/911e13ee-1eec-4243-88c8-3c08a3681a19
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094bc577-0389-4cbb-9c28-c0888c5942e8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0957a353-b163-4887-96f6-ce79abc5b4e1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0959a14b-9743-4d71-93ba-a1fefa56e5ae,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/095fdace-1cc3-4e80-b37b-268fe297904a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/097c6a36-f031-4d3e-b5c1-62d6ffcb430b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc0b0b5d-f6be-405a-b224-b6902a4dbe97
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/097c6a36-f031-4d3e-b5c1-62d6ffcb430b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1279a2e8-e44f-49b6-9a7f-9241d07d2ed3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/87de6e49-ca1c-42a4-8751-5ff0b991966b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09be5c9a-aaa4-4fe7-a701-982f492e93ac,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09d6ed43-95a1-4492-8bd7-d01039285afa,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09dd7302-368e-4b3e-b644-7c03a2aae4a2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a017a46-23aa-4b9e-83b5-0ef1817fbad9,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a1e6554-1c6b-42c6-970b-8d9a307cdb5e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a86907d-1fd5-4e8f-b0f1-f366a14f6f6d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a35de65-e51d-4862-a425-2f4dd5c4a982,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9fdd2c9-4295-4407-ba3c-1547cbce40a2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a53f6b2-9205-4505-93fb-480e163cdc2f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a579424-5cb5-4dc6-89ec-d15f34d15ce6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a97353c8-f2a3-47be-86e1-f7c301fca630
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a579424-5cb5-4dc6-89ec-d15f34d15ce6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2d44a9b-f28c-489e-9861-b654b5ded507
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a71a150-17fd-448e-a5b8-19fbea76d569,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a74ff59-62a8-4942-9063-10fea819e19a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fb19c282-6bc6-4f63-b443-bbd8df5ba059
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a85e1c5-393b-4348-97c4-7b5bef419e7d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a8941cf-969c-4136-901c-cee1dae65320,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2957b42e-53bb-472f-96fd-f55d06a8ae46
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aa1631e-a5c5-4d27-8408-eef2a1294b81,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aa1631e-a5c5-4d27-8408-eef2a1294b81,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c45cc902-6a91-4449-9ee8-8c1c8e1347ae
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ad82f5a-084b-40d2-afda-dbde03811a24,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b409f833-976a-47a2-b401-ac40ac3c8ea2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aebeb1a-acca-4d06-9852-4c937b46d6a6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af355f7-634c-4f1b-b499-90400000d777,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7287dff1-7420-4d24-939a-5f4eb15b752b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af355f7-634c-4f1b-b499-90400000d777,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af529ff-a95d-419b-ab2a-335f6894a966,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af529ff-a95d-419b-ab2a-335f6894a966,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b04874c-7fa7-4646-9549-495bc8889910,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b144726-21c2-46ed-8d13-c03d27f61604,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b2701ed-e85a-4d02-a68b-ef5c695f785a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b5b31cc-21bf-479b-9e23-4230091e9eb0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b3fa8bb-f7af-464b-9be7-faf9fa75264f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a30bc8c8-1d7a-4629-82fc-24a0c07a30a2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b472dad-1a3f-456e-99ba-de5ffe8665c2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c01b4549-3bc2-4640-8ecb-ef335fc4445c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b49fc97-c132-4c4f-aaff-f29f83d81fcd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b3fa8bb-f7af-464b-9be7-faf9fa75264f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b49fc97-c132-4c4f-aaff-f29f83d81fcd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189ef81e-5b3e-4c26-b49c-cfd05f140c35
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b4c6885-eecd-48b5-b9da-c5c20a5f9550,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/920764e7-43c6-42c0-b2a6-2cbcc07fafc2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b4d52be-fb79-4a6c-8177-799f1214aae5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2e69f3a4-e0be-4990-aff7-facc1b6c6860
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b6cc8e4-b34d-4631-9061-3ba839ecc640,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b8a3319-54be-4b35-8425-c31d1f42f186,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/45289df8-d02d-4f08-9802-2c7deae944ad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b8da079-f587-403f-a6ad-cd18b8150044,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b8f2fb9-59b0-43f7-8ad1-6cb952386255,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba7215f-3883-4ef6-a45f-65518333b400,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/51f2e9be-c41c-4f46-a4b2-72713b219ee6
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba7e293-4665-4c8b-86fa-c1a4b1daee12,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/39b2f4dc-86b7-4bf9-94df-01771a56e042
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0bca7a8b-c11e-40e6-a77c-c76dad60cfcd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c08e39a-1a4b-4ab9-98f8-97d975850fb1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0bd17766-8025-43b2-b22c-768f86d8bbeb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5c64102d-8a0e-4450-9b25-f9e9fa29fcc1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0befe984-aa6e-4b54-85db-d00bb51f8ed5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2727736-9224-4956-86ed-4734e36b1085
