occupationUri,relationType,skillType,skillUri
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,knowledge,http://data.europa.eu/esco/skill/fed5b267-73fa-461d-9f69-827c78beb39d
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/05bc7677-5a64-4e0c-ade3-0140348d4125
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/271a36a0-bc7a-43a9-ad29-0a3f3cac4e57
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/47ed1d37-971b-472c-86be-26f893991274
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/591dd514-735b-46e4-a28d-3a4c42f49b72
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/860be36a-d19b-4ba8-ae74-bc61b9f0bf63
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/892f8e2f-189a-41d5-a4b6-b8e2afb99974
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/93a68dcb-3dc6-4dbe-b196-f6d212228a50
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,essential,skill/competence,http://data.europa.eu/esco/skill/f64fe2c2-d090-4e91-ba74-1355d96b9bca
http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34,optional,skill/competence,http://data.europa.eu/esco/skill/a2dfc063-7b24-4258-a778-d395c41d4966
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,knowledge,http://data.europa.eu/esco/skill/3b3b7373-220a-4287-87cf-e24a208b63c6
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,knowledge,http://data.europa.eu/esco/skill/7f107a85-d6ac-410f-a995-d635c5aa418b
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,knowledge,http://data.europa.eu/esco/skill/86ed2a45-eae9-4ab7-b0e6-d7508d33df4f
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,knowledge,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,knowledge,http://data.europa.eu/esco/skill/b652c752-ef22-4648-9a30-afe8c4d20d6e
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/285cac9e-dad3-4b7b-848f-9bd2860ae345
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/31f01be9-7bbf-4afb-a647-bcd4931cfc8b
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/357e1729-e2a8-49f4-8b42-dc8b278320fa
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/45c19aa0-2c28-42ab-936b-a367face2268
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/69f23426-9279-4fe6-a283-24c2aa4c855d
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/9ea652f6-accf-45bb-b9a8-590f06f7bd51
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,essential,skill/competence,http://data.europa.eu/esco/skill/d9818afc-1dec-4944-8c9c-e3ae8fad176d
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/0b472dad-1a3f-456e-99ba-de5ffe8665c2
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/46786464-6c5b-4970-9a63-2f2fb29b4c12
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/6055f185-3214-491e-975a-cfcc1756fe1d
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/67df159c-735e-4784-b75b-90859ea8a170
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/8296eb2d-c9bf-41fc-be72-781383c51298
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/c01b4549-3bc2-4640-8ecb-ef335fc4445c
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/c27e11b7-2f1e-4e20-8c47-fee6cd22c148
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/e6c20084-4b2a-4583-a983-9988fa084bba
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84,optional,knowledge,http://data.europa.eu/esco/skill/f12d412a-04e3-49a8-a4f6-2e32a67c12a2
